Program,Year,Period,Week Ending,Geo Level,State,State ANSIS,Ag District,Ag District Code,County,County ANSIS,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Sheep Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,45,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,47,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,91,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,187,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,35,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,69,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,86,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,44,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,113,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,74,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,50,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,117,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,74,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,34,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,105,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,62,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,BROOKS,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,DUVAL,131,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,LA SALLE,283,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,37,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,MAVERICK,323,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,73,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,MCMULLEN,311,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,WEBB,479,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,34,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAPATA,505,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,ANDREWS,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,BAILEY,17,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,30,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COCHRAN,79,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,DAWSON,115,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,HOWARD,227,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,57,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MARTIN,317,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,29,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,TERRY,445,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,YOAKUM,501,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,BAYLOR,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,93,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,HASKELL,207,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,KNOX,275,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,127,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,SCURRY,415,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,18,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,STONEWALL,433,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,79,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,BREWSTER,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,CRANE,103,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,CULBERSON,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,ECTOR,135,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,25,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,EL PASO,141,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,54,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,HUDSPETH,229,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,JEFF DAVIS,243,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,PECOS,371,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,37,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,PRESIDIO,377,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,REEVES,389,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,TERRELL,443,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,(L)
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,WARD,475,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,TRANS-PECOS,60,WINKLER,495,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,BRAZORIA,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,64,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,CALHOUN,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,CHAMBERS,71,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,FORT BEND,157,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,37,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,GALVESTON,167,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,HARRIS,201,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,76,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,JACKSON,239,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,JEFFERSON,245,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,LIBERTY,291,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,43,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,MATAGORDA,321,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,ORANGE,361,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,23,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,11.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,27,11.6
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,21,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,43,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,141,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,63,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,145,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,CARBON,7,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,28,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,DAGGETT,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,EMERY,15,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,41,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,GRAND,19,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,SAN JUAN,37,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,424,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,SUMMIT,43,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,51,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,96,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,EASTERN,60,WASATCH,51,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,50,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,44,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,97,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,33,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,41,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,RICH,33,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,35,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,46,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,51,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,16.9
CENSUS,2022,END OF DEC,,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,17,,,0,,SHEEP,"SHEEP, INCL LAMBS - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,16.9
