Program,Year,Period,Week Ending,Geo Level,State,State ANSIP,Ag District,Ag District Code,County,County ANSIP,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Poultry Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,POLK,139,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,74,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,RHEA,143,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,58,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ROANE,145,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,129,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,73,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,177,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,17,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,UNION,173,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,78,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,204,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,BENTON,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,84,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,73,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CHESTER,23,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,21,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,DECATUR,39,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,91,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,44,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDEMAN,69,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,70,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDIN,71,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,54,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,14,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,65,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,93,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,50,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,65,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,70,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,CHEATHAM,21,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,79,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,DICKSON,43,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,186,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HICKMAN,81,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,127,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HOUSTON,83,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,42,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HUMPHREYS,85,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,93,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,207,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,LEWIS,101,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,61,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,116,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,PERRY,135,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,179,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,STEWART,161,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,46,19.6
CENSUS,2022,END OF DEC,,COUNTY,TENNESSEE,47,WESTERN RIM,30,WAYNE,181,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,92,19.6
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,BELL,27,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,430,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,BOSQUE,35,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,222,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,599,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,COOKE,97,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,338,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,CORYELL,99,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,274,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,DALLAS,113,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,DELTA,119,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,41,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,DENTON,121,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,571,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,ELLIS,139,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,515,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,FALLS,145,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,132,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,FANNIN,147,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,322,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,453,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,HAMILTON,193,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,95,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,HILL,217,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,329,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,HUNT,231,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,763,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,JOHNSON,251,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,691,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,540,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,LAMAR,277,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,269,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,138,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,575,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,MILAM,331,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,265,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,NAVARRO,349,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,290,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,ROCKWALL,397,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,96,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,TARRANT,439,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,219,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,394,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,COASTAL BEND,82,ARANSAS,7,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,18,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,COASTAL BEND,82,KLEBERG,273,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,38,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,COASTAL BEND,82,NUECES,355,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,66,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,COASTAL BEND,82,REFUGIO,391,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,52,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,COASTAL BEND,82,SAN PATRICIO,409,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,75,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,ARCHER,9,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,41,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,BROWN,49,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,215,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,154,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,CLAY,77,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,86,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,173,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,EASTLAND,133,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,163,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,ERATH,143,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,319,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,HOOD,221,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,210,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,JACK,237,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,103,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,MILLS,333,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,MONTAGUE,337,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,264,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,PALO PINTO,363,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,204,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,PARKER,367,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,986,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,SHACKELFORD,417,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,23,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,SOMERVELL,425,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,54,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,STEPHENS,429,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,47,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,THROCKMORTON,447,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,8,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,WISE,497,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,718,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,99,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,243,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,175,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CAMP,63,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,80,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,193,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CHEROKEE,73,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,189,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,119,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,GREGG,183,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,109,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,172,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HENDERSON,213,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,355,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,316,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,118,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,MARION,315,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,43,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,MORRIS,343,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,47,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,NACOGDOCHES,347,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,266,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,PANOLA,365,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,115,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RAINS,379,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,121,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RED RIVER,387,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,81,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RUSK,401,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,221,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SHELBY,419,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,202,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SMITH,423,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,491,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,TITUS,449,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,134,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,UPSHUR,459,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,282,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,VAN ZANDT,467,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,521,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,WOOD,499,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,268,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,156,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,114,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,144,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,208,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,205,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,245,8.7
CENSUS,2022,END OF DEC,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,,,0,,POULTRY TOTALS,POULTRY TOTALS - OPERATIONS WITH INVENTORY,TOTAL,NOT SPECIFIED,173,8.7
